match_id,player,team,minute,second,time_sec,x,y,end_x,end_y,angle,swing_type,recipient_body_part,success
3764237,Lucy Whipp,Birmingham City WFC,6,3,363,120.0,0.1,110.5,50.6,1.756742,outswinging,Head,False
3764237,Leah Galton,Manchester United,8,8,488,120.0,80.0,117.0,39.3,-1.6443733,inswinging,Unknown,False
3764237,Katie Zelem,Manchester United,9,44,584,120.0,0.1,113.7,44.6,1.7114347,outswinging,Unknown,False
3764237,Katie Zelem,Manchester United,28,49,1729,120.0,0.1,111.4,42.6,1.7704533,outswinging,Head,False
3764237,Leah Galton,Manchester United,63,47,3827,120.0,80.0,109.1,3.9,-1.7130613,inswinging,Other,False
3764237,Hayley Ladd,Manchester United,70,25,4225,120.0,0.1,112.4,45.0,1.7384721,outswinging,Head,False
3764237,Leah Galton,Manchester United,77,58,4678,120.0,80.0,111.5,33.5,-1.7515959,inswinging,Unknown,False
3754303,Gylfi Þór Sigurðsson,Swansea City,11,49,709,120.0,0.1,110.7,40.6,1.796513,outswinging,Other,False
3754303,Yohan Cabaye,Crystal Palace,24,8,1448,120.0,0.1,115.2,36.2,1.7029849,outswinging,Unknown,False
3754303,Gylfi Þór Sigurðsson,Swansea City,31,17,1877,120.0,0.1,118.4,48.3,1.6039791,outswinging,Other,False
3754303,Chung-Yong Lee,Crystal Palace,40,44,2444,120.0,80.0,110.8,49.7,-1.8655804,outswinging,Other,False
3754303,Chung-Yong Lee,Crystal Palace,42,33,2553,120.0,80.0,109.4,30.6,-1.7821661,outswinging,Other,False
3754303,Yohan Cabaye,Crystal Palace,46,53,2813,120.0,0.1,112.6,31.7,1.8008285,outswinging,Other,True
3754303,Gylfi Þór Sigurðsson,Swansea City,58,50,3530,120.0,80.0,108.6,35.3,-1.8205068,outswinging,Head,False
3754303,Gylfi Þór Sigurðsson,Swansea City,59,18,3558,120.0,0.1,115.5,20.7,1.7858645,outswinging,Other,False
3754303,Gylfi Þór Sigurðsson,Swansea City,63,37,3817,120.0,0.1,113.9,42.6,1.7133521,outswinging,Head,False
3754303,Gylfi Þór Sigurðsson,Swansea City,67,19,4039,120.0,0.1,113.7,29.9,1.779138,outswinging,Other,False
3754303,Jordon Mutch,Crystal Palace,75,53,4553,120.0,80.0,107.8,0.1,-1.7223169,outswinging,Unknown,False
3754303,Gylfi Þór Sigurðsson,Swansea City,83,19,4999,120.0,80.0,108.4,37.1,-1.8348775,outswinging,Head,False
3754303,Gylfi Þór Sigurðsson,Swansea City,87,17,5237,120.0,80.0,111.2,43.5,-1.8073772,outswinging,Other,False
3754303,Gylfi Þór Sigurðsson,Swansea City,92,18,5538,120.0,80.0,114.2,48.7,-1.7540215,outswinging,Other,False
3923881,Max-Alain Gradel,Côte d'Ivoire,5,58,358,120.0,80.0,112.0,42.8,-1.7826239,outswinging,Other,False
3923881,Max-Alain Gradel,Côte d'Ivoire,12,59,779,120.0,80.0,115.0,47.7,-1.7243761,outswinging,Other,False
3923881,Simon Adingra,Côte d'Ivoire,19,59,1199,120.0,80.0,111.0,31.3,-1.7535394,outswinging,Head,False
3923881,Max-Alain Gradel,Côte d'Ivoire,34,12,2052,120.0,80.0,108.7,39.5,-1.842889,outswinging,Head,False
3923881,Ademola Lookman,Nigeria,36,58,2218,120.0,0.1,116.6,34.8,1.6684673,outswinging,Head,True
3923881,Simon Adingra,Côte d'Ivoire,61,38,3698,120.0,0.1,111.4,47.2,1.751397,outswinging,Head,True
3923881,Moses Daddy-Ajala Simon,Nigeria,84,12,5052,120.0,0.1,116.8,31.3,1.6730031,outswinging,Unknown,False
3923881,Moses Daddy-Ajala Simon,Nigeria,84,21,5061,120.0,0.1,97.3,10.5,2.711982,outswinging,Other,False
3923881,Kelechi Promise Iheanacho,Nigeria,84,45,5085,120.0,80.0,120.0,24.7,-1.5707964,inswinging,Unknown,False
3829461,Abdelaziz Barrada,Marseille,4,54,294,120.0,0.1,108.7,40.8,1.8416164,outswinging,Unknown,False
3829461,Abdelaziz Barrada,Marseille,14,36,876,120.0,0.1,112.1,2.1,2.893638,outswinging,Other,True
3829461,Rémy Cabella,Marseille,27,1,1621,120.0,80.0,116.4,76.3,-2.3424966,outswinging,Other,False
3829461,Abdelaziz Barrada,Marseille,40,57,2457,120.0,80.0,110.6,39.7,-1.7999498,outswinging,Head,False
3829461,Abdelaziz Barrada,Marseille,47,49,2869,120.0,0.1,116.3,25.5,1.7154481,outswinging,Other,False
3825625,José Luis Morales Nogales,Levante UD,4,31,271,120.0,80.0,110.8,36.5,-1.7792193,outswinging,Head,False
3825625,Toni Kroos,Real Madrid,20,39,1239,120.0,0.1,111.1,41.9,1.7805823,outswinging,Head,False
3825625,Toni Kroos,Real Madrid,22,45,1365,120.0,80.0,112.2,35.7,-1.7450821,outswinging,Head,False
3825625,José Luis Morales Nogales,Levante UD,28,40,1720,120.0,80.0,108.4,42.2,-1.8685515,outswinging,Unknown,False
3825625,José Luis Morales Nogales,Levante UD,34,58,2098,120.0,80.0,108.9,42.2,-1.856418,outswinging,Head,False
3825625,Marcelo Vieira da Silva Júnior,Real Madrid,44,30,2670,120.0,0.1,110.9,2.6,2.873482,inswinging,Other,False
3825625,Jefferson Andrés Lerma Solís,Levante UD,70,53,4253,120.0,0.1,112.8,37.2,1.7624836,outswinging,Other,False
3825625,Toni Kroos,Real Madrid,93,6,5586,120.0,0.1,111.3,42.1,1.7750505,outswinging,Other,False
3788748,Andrew Robertson,Scotland,5,34,334,120.0,80.0,112.0,34.3,-1.7440951,inswinging,Head,False
3788748,Vladimír Darida,Czech Republic,15,33,933,120.0,0.1,113.1,39.0,1.7463483,outswinging,Other,False
3788748,Jakub Jankto,Czech Republic,19,16,1156,120.0,0.1,97.2,7.2,2.8397071,inswinging,Other,False
3788748,Andrew Robertson,Scotland,31,36,1896,120.0,0.1,105.2,35.7,1.9647894,inswinging,Other,False
3788748,Vladimír Darida,Czech Republic,39,29,2369,120.0,80.0,89.9,23.4,-2.0595608,outswinging,Other,False
3788748,Jakub Jankto,Czech Republic,40,8,2408,120.0,0.1,91.3,68.7,1.9670357,inswinging,Other,False
3788748,Jakub Jankto,Czech Republic,40,53,2453,120.0,0.1,111.6,37.6,1.7911588,inswinging,Other,False
3788748,Jakub Jankto,Czech Republic,46,36,2796,120.0,0.1,108.3,48.3,1.8089291,inswinging,Other,False
3788748,Andrew Robertson,Scotland,61,2,3662,120.0,80.0,114.9,44.0,-1.7115265,inswinging,Other,False
3788748,Andrew Robertson,Scotland,64,34,3874,120.0,0.1,111.5,35.7,1.8051723,inswinging,Head,False
3788748,Andrew Robertson,Scotland,83,33,5013,120.0,80.0,116.8,37.4,-1.6457729,inswinging,Unknown,False
3788748,Ryan Fraser,Scotland,94,12,5652,120.0,80.0,112.1,45.1,-1.7934059,outswinging,Other,False
69213,Luis García Fernández,Espanyol,20,23,1223,120.0,1.0,114.7,38.6,1.7108312,outswinging,Unknown,False
69213,Luis García Fernández,Espanyol,40,57,2457,120.0,1.0,111.4,50.2,1.7438447,outswinging,Unknown,False
69213,Lionel Andrés Messi Cuccittini,Barcelona,55,10,3310,120.0,80.0,111.4,75.4,-2.650429,inswinging,Other,False
69213,Luis García Fernández,Espanyol,56,17,3377,120.0,1.0,103.5,51.1,1.8889498,outswinging,Head,False
69213,Xavier Hernández Creus,Barcelona,60,52,3652,120.0,1.0,113.5,33.8,1.7664324,outswinging,Unknown,False
69213,Xavier Hernández Creus,Barcelona,85,20,5120,120.0,80.0,105.4,36.9,-1.8974113,outswinging,Head,False
7556,M''Baye Babacar Niang,Senegal,2,50,170,119.0,80.0,103.0,13.0,-1.805212,outswinging,Other,False
7556,M''Baye Babacar Niang,Senegal,5,9,309,119.0,79.0,113.0,47.0,-1.7561443,outswinging,Other,False
7556,Hiroki Sakai,Japan,21,11,1271,119.0,79.0,111.0,61.0,-1.9890207,outswinging,Unknown,False
7556,M''Baye Babacar Niang,Senegal,26,44,1604,120.0,80.0,114.0,41.0,-1.7234457,outswinging,Head,False
7556,Papa Alioune N''Diaye,Senegal,42,58,2578,119.0,2.0,114.0,31.0,1.7415315,outswinging,Other,False
7556,M''Baye Babacar Niang,Senegal,47,24,2844,120.0,80.0,113.0,45.0,-1.7681919,outswinging,Other,False
7556,Keisuke Honda,Japan,74,9,4449,119.0,79.0,115.0,42.0,-1.6784862,inswinging,Other,False
3900537,Stéphane Darbion,Troyes,8,41,521,120.0,80.0,115.6,65.7,-1.8692952,inswinging,Other,False
3900537,Fabien Camus,Troyes,9,5,545,120.0,0.1,113.5,42.8,1.7218615,outswinging,Unknown,False
3900537,Fabien Camus,Troyes,11,57,717,120.0,0.1,111.4,39.3,1.7867626,outswinging,Head,False
3900537,Óscar Guido Trejo,Toulouse,21,16,1276,120.0,0.1,112.8,37.5,1.760983,outswinging,Unknown,False
3900537,Óscar Guido Trejo,Toulouse,27,30,1650,120.0,80.0,113.2,40.5,-1.7412772,outswinging,Other,False
3900537,Óscar Guido Trejo,Toulouse,27,58,1678,120.0,80.0,111.8,56.2,-1.9025968,outswinging,Head,False
3900537,Stéphane Darbion,Troyes,33,41,2021,120.0,80.0,114.3,41.0,-1.7159226,inswinging,Other,False
3900537,Fabien Camus,Troyes,53,47,3227,120.0,80.0,110.8,48.3,-1.8532574,outswinging,Head,False
3900537,Óscar Guido Trejo,Toulouse,59,2,3542,120.0,80.0,109.8,39.6,-1.8181033,outswinging,Unknown,False
3900537,Óscar Guido Trejo,Toulouse,62,9,3729,120.0,80.0,115.5,45.2,-1.699393,outswinging,Other,False
3900537,Stéphane Darbion,Troyes,74,41,4481,120.0,80.0,116.3,42.9,-1.6701981,inswinging,Other,False
3900537,Jimmy Cabot,Troyes,76,36,4596,120.0,0.1,116.0,39.3,1.6724852,outswinging,Unknown,False
3900537,Jimmy Cabot,Troyes,86,33,5193,120.0,80.0,111.3,48.2,-1.8378465,outswinging,Unknown,False
3900537,Óscar Guido Trejo,Toulouse,88,47,5327,120.0,0.1,116.6,11.2,1.8680286,outswinging,Other,False
3900537,Jimmy Cabot,Troyes,89,57,5397,120.0,0.1,97.0,34.9,2.1548095,outswinging,Other,False
3900537,Benjamin Nivet,Troyes,90,20,5420,120.0,80.0,110.3,40.8,-1.8133726,outswinging,Other,False
3878543,Marcelo Brozović,Inter Milan,5,1,301,120.0,80.0,108.5,31.6,-1.8040739,outswinging,Other,False
3878543,Alejandro Darío Gómez,Atalanta,21,2,1262,120.0,0.1,115.5,38.9,1.6862599,outswinging,Unknown,False
3878543,Marcelo Brozović,Inter Milan,39,58,2398,120.0,80.0,109.8,73.1,-2.5468335,outswinging,Other,False
3878543,Marcelo Brozović,Inter Milan,40,12,2412,120.0,80.0,110.8,77.3,-2.85613,outswinging,Other,False
3878543,Marcelo Brozović,Inter Milan,45,43,2743,120.0,80.0,112.9,75.5,-2.5766883,outswinging,Other,False
3878543,Marcelo Brozović,Inter Milan,49,59,2999,120.0,80.0,106.6,34.5,-1.8572047,outswinging,Unknown,False
3878543,Marcelo Brozović,Inter Milan,58,12,3492,120.0,80.0,109.6,41.0,-1.8313987,outswinging,Other,False
3878543,Marcelo Brozović,Inter Milan,67,26,4046,120.0,0.1,104.6,10.5,2.54762,outswinging,Other,False
3878543,Anderson Hernanes de Carvalho Andrade,Inter Milan,91,32,5492,120.0,0.1,110.0,47.2,1.7800039,outswinging,Other,False
3878543,Anderson Hernanes de Carvalho Andrade,Inter Milan,92,14,5534,120.0,0.1,114.0,39.9,1.7204233,outswinging,Unknown,False
3890279,Daniel Didavi,VfB Stuttgart,22,5,1325,120.0,0.1,117.1,38.9,1.6453999,inswinging,Unknown,False
3890279,Filip Kostić,VfB Stuttgart,29,7,1747,120.0,0.1,116.3,37.6,1.6691446,inswinging,Other,True
3890279,Daniel Didavi,VfB Stuttgart,42,38,2558,120.0,80.0,112.8,38.6,-1.7429872,inswinging,Other,False
3890279,Marc Stendera,Eintracht Frankfurt,49,3,2943,120.0,0.1,116.1,32.2,1.6916991,outswinging,Unknown,False
3890279,Daniel Didavi,VfB Stuttgart,55,42,3342,120.0,0.1,116.5,36.5,1.6666554,inswinging,Unknown,False
3890279,Filip Kostić,VfB Stuttgart,57,54,3474,120.0,0.1,107.7,57.1,1.783327,inswinging,Other,False
3890279,Daniel Didavi,VfB Stuttgart,58,22,3502,120.0,80.0,112.3,45.5,-1.7903858,inswinging,Unknown,False
2275083,Harriet Scott,Birmingham City WFC,16,10,970,120.0,0.1,114.7,39.7,1.7038441,outswinging,Unknown,False
2275083,Sarah Emma Mayling,Birmingham City WFC,54,43,3283,120.0,80.0,114.5,36.7,-1.6971406,outswinging,Unknown,False
2275083,Sarah Emma Mayling,Birmingham City WFC,67,16,4036,120.0,0.1,116.0,22.3,1.7490637,outswinging,Other,False
2275083,Connie Scofield,Birmingham City WFC,79,14,4754,120.0,0.1,116.2,12.1,1.8774726,outswinging,Other,False
2275083,Yana Daniëls,Bristol City WFC,83,1,4981,120.0,0.1,117.1,28.6,1.6722016,outswinging,Other,False
2275083,Sarah Emma Mayling,Birmingham City WFC,92,9,5529,120.0,0.1,113.1,39.5,1.7441652,outswinging,Other,False
3888705,Karl Lennart Skoglund,Sweden,6,21,381,120.0,0.1,105.5,43.4,1.8939319,inswinging,Other,False
3888705,Manoel Francisco dos Santos,Brazil,7,57,477,120.0,80.0,94.8,33.8,-2.070143,outswinging,Other,False
3888705,Mário Jorge Lobo Zagallo,Brazil,8,13,493,120.0,0.1,108.5,45.7,1.817838,inswinging,Other,False
3888705,Kurt Roland Hamrin,Sweden,13,42,822,120.0,80.0,113.9,67.5,-2.024798,outswinging,Other,False
3888705,Manoel Francisco dos Santos,Brazil,14,37,877,120.0,80.0,110.4,33.3,-1.7735394,outswinging,Other,False
3888705,Kurt Roland Hamrin,Sweden,23,37,1417,120.0,80.0,117.5,32.7,-1.6236013,outswinging,Unknown,False
3888705,Karl Lennart Skoglund,Sweden,24,0,1440,120.0,0.1,112.6,41.2,1.7489364,inswinging,Unknown,False
3888705,Mário Jorge Lobo Zagallo,Brazil,27,3,1623,120.0,0.1,104.9,35.9,1.969943,inswinging,Head,False
3888705,Gunnar Gren,Sweden,38,40,2320,120.0,80.0,112.4,40.6,-1.7613493,outswinging,Unknown,False
3888705,Mário Jorge Lobo Zagallo,Brazil,46,22,2782,120.0,0.1,105.3,4.6,2.8445284,inswinging,Other,False
3888705,Mário Jorge Lobo Zagallo,Brazil,48,36,2916,120.0,0.1,117.1,43.4,1.637671,inswinging,Other,False
3888705,Kurt Roland Hamrin,Sweden,49,31,2971,120.0,80.0,111.5,45.7,-1.8137159,outswinging,Unknown,False
3888705,Mário Jorge Lobo Zagallo,Brazil,60,38,3638,120.0,0.1,113.6,43.4,1.7175399,inswinging,Other,False
3888705,Mário Jorge Lobo Zagallo,Brazil,61,17,3677,120.0,0.1,117.5,40.6,1.6324465,inswinging,Unknown,False
3888705,Karl Lennart Skoglund,Sweden,62,0,3720,120.0,0.1,110.2,37.4,1.8277241,inswinging,Unknown,False
3888705,Mário Jorge Lobo Zagallo,Brazil,66,56,4016,120.0,0.1,105.9,44.6,1.8776429,inswinging,Other,True
3888705,Mário Jorge Lobo Zagallo,Brazil,70,1,4201,120.0,0.1,107.7,45.1,1.8376124,inswinging,Unknown,False
3888705,Manoel Francisco dos Santos,Brazil,72,10,4330,120.0,80.0,109.1,63.2,-2.1463342,outswinging,Other,False
3888705,Manoel Francisco dos Santos,Brazil,72,55,4375,120.0,80.0,92.0,17.5,-1.9919858,outswinging,Other,False
3888705,Karl Lennart Skoglund,Sweden,76,36,4596,120.0,0.1,108.7,37.0,1.8679616,inswinging,Unknown,False
3888705,Mário Jorge Lobo Zagallo,Brazil,88,14,5294,120.0,0.1,117.7,39.3,1.6294026,inswinging,Unknown,False
3890415,Hakan Çalhanoğlu,Bayer Leverkusen,2,59,179,120.0,0.1,115.1,35.7,1.7075773,outswinging,Head,False
3890415,Jonathan Schmid,Hoffenheim,10,22,622,120.0,80.0,108.3,39.1,-1.8494189,outswinging,Other,False
3890415,Hakan Çalhanoğlu,Bayer Leverkusen,19,25,1165,120.0,0.1,110.7,36.8,1.8189781,outswinging,Head,False
3890415,Hakan Çalhanoğlu,Bayer Leverkusen,26,33,1593,120.0,0.1,114.7,3.2,2.612346,outswinging,Other,False
3890415,Hakan Çalhanoğlu,Bayer Leverkusen,34,23,2063,120.0,0.1,120.0,53.7,1.5707964,outswinging,Unknown,False
3890415,Jonathan Schmid,Hoffenheim,39,29,2369,120.0,80.0,116.4,44.6,-1.6721429,outswinging,Other,True
3890415,Hakan Çalhanoğlu,Bayer Leverkusen,41,30,2490,120.0,0.1,117.7,39.3,1.6294026,outswinging,Unknown,False
3890415,Hakan Çalhanoğlu,Bayer Leverkusen,44,57,2697,120.0,0.1,115.7,38.7,1.6817379,outswinging,Unknown,False
3890415,Hakan Çalhanoğlu,Bayer Leverkusen,71,8,4268,120.0,0.1,108.4,5.5,2.7059097,outswinging,Other,False
3890415,Hakan Çalhanoğlu,Bayer Leverkusen,73,30,4410,120.0,0.1,117.2,45.4,1.632528,outswinging,Unknown,False
3890415,Julian Brandt,Bayer Leverkusen,74,21,4461,120.0,80.0,112.5,41.1,-1.7612613,outswinging,Other,True
3829479,Hervé Bazile,Caen,1,20,80,120.0,80.0,114.8,49.1,-1.737519,inswinging,Head,False
3829479,Julien Féret,Caen,7,2,422,120.0,0.1,117.2,46.0,1.631723,outswinging,Unknown,False
3829479,Maxime Barthelmé,Lorient,14,24,864,120.0,0.1,107.8,49.2,1.8143368,inswinging,Other,False
3829479,Maxime Barthelmé,Lorient,18,3,1083,120.0,80.0,111.0,31.7,-1.755019,inswinging,Unknown,False
3829479,Julien Féret,Caen,21,3,1263,120.0,0.1,116.5,30.1,1.6869379,outswinging,Head,False
3829479,Hervé Bazile,Caen,22,33,1353,120.0,80.0,114.9,42.5,-1.7059671,inswinging,Other,False
3829479,Maxime Barthelmé,Lorient,35,15,2115,120.0,0.1,107.8,32.8,1.9278903,inswinging,Other,True
3829479,Maxime Barthelmé,Lorient,58,58,3538,120.0,0.1,98.4,74.8,1.8522756,inswinging,Other,False
3829479,Julien Féret,Caen,61,15,3675,120.0,0.1,116.6,38.0,1.6602666,outswinging,Other,False
3829479,Julien Féret,Caen,62,26,3746,120.0,0.1,116.8,28.4,1.6833923,outswinging,Other,False
3829479,Julien Féret,Caen,64,19,3859,120.0,0.1,108.1,46.8,1.8203044,outswinging,Other,False
3829479,Michaël Jordan Nkololo,Caen,84,50,5090,120.0,80.0,117.1,45.5,-1.6546571,outswinging,Other,False
3829479,Andy Delort,Caen,91,27,5487,120.0,0.1,116.2,33.1,1.6854429,outswinging,Unknown,False
3829479,Andy Delort,Caen,91,38,5498,120.0,0.1,112.6,41.0,1.749789,outswinging,Other,False
3879839,Borja Valero Iglesias,Fiorentina,20,59,1259,120.0,0.1,115.2,33.8,1.7122779,outswinging,Unknown,False
3879839,Paulo Bruno Exequiel Dybala,Juventus,22,9,1329,120.0,80.0,117.3,47.0,-1.6524327,inswinging,Unknown,False
3879839,Paulo Bruno Exequiel Dybala,Juventus,29,21,1761,120.0,0.1,110.9,35.0,1.825862,inswinging,Other,False
3879839,Josip Iličić,Fiorentina,43,18,2598,120.0,80.0,114.1,36.5,-1.7056059,inswinging,Head,False
3879839,Federico Bernardeschi,Fiorentina,60,10,3610,120.0,80.0,116.0,49.8,-1.7024802,inswinging,Unknown,False
3879839,Mauro Matías Zárate,Fiorentina,61,38,3698,120.0,0.1,116.8,41.9,1.6472024,outswinging,Other,False
3879839,Paul Pogba,Juventus,82,17,4937,120.0,0.1,117.4,52.2,1.620659,outswinging,Other,True
3879839,Federico Bernardeschi,Fiorentina,92,47,5567,120.0,0.1,114.5,31.6,1.743657,inswinging,Head,False
3753981,Carles Gil de Pareja Vicent,Aston Villa,1,56,116,120.0,80.0,114.5,48.0,-1.7410083,inswinging,Other,False
3753981,Jordan Veretout,Aston Villa,38,35,2315,120.0,0.1,113.7,47.5,1.7029333,outswinging,Unknown,False
3753981,Carles Gil de Pareja Vicent,Aston Villa,39,0,2340,120.0,80.0,112.6,45.6,-1.7826836,inswinging,Unknown,False
3753981,Carles Gil de Pareja Vicent,Aston Villa,43,4,2584,120.0,80.0,109.0,47.7,-1.8990343,inswinging,Other,False
3753981,Jordan Veretout,Aston Villa,52,9,3129,120.0,0.1,115.7,32.8,1.7015446,outswinging,Other,False
3753981,Jordan Veretout,Aston Villa,52,37,3157,120.0,0.1,111.4,33.6,1.8220862,outswinging,Other,False
3753981,Jordan Veretout,Aston Villa,91,6,5466,120.0,80.0,117.7,75.9,-2.082027,outswinging,Other,False
3753981,Jordan Veretout,Aston Villa,91,25,5485,120.0,80.0,116.3,77.1,-2.476818,outswinging,Unknown,False
3878610,Alejandro Darío Gómez,Atalanta,3,1,181,120.0,80.0,106.6,35.1,-1.8608222,outswinging,Other,False
3878610,Alejandro Darío Gómez,Atalanta,3,49,229,120.0,80.0,109.8,46.7,-1.8680286,outswinging,Other,False
3878610,Alejandro Darío Gómez,Atalanta,10,38,638,120.0,0.1,111.0,22.3,1.9559538,outswinging,Other,False
3878610,Alejandro Darío Gómez,Atalanta,17,18,1038,120.0,0.1,113.4,30.2,1.7866493,outswinging,Head,False
3878610,Maximiliano Nicol Moralez,Atalanta,19,29,1169,120.0,80.0,109.2,40.5,-1.837691,outswinging,Unknown,False
3878610,Federico Viviani,Hellas Verona,37,38,2258,120.0,0.1,111.9,45.1,1.7488892,outswinging,Other,False
3878610,Maximiliano Nicol Moralez,Atalanta,67,6,4026,120.0,80.0,111.5,45.1,-1.8096981,outswinging,Unknown,False
3878610,Maximiliano Nicol Moralez,Atalanta,67,25,4045,120.0,80.0,112.2,46.2,-1.7975951,outswinging,Other,False
3878610,Maximiliano Nicol Moralez,Atalanta,71,15,4275,120.0,0.1,119.8,36.4,1.5763059,outswinging,Other,False
3878610,Federico Viviani,Hellas Verona,90,58,5458,120.0,80.0,112.8,45.6,-1.7771202,outswinging,Other,False
3998856,Klara Bühl,Germany Women's,4,17,257,120.0,0.1,112.6,36.9,1.7692368,outswinging,Other,False
3998856,Kosovare Asllani,Sweden Women's,27,39,1659,120.0,0.1,117.0,37.5,1.6508389,outswinging,Unknown,False
3998856,Jonna Ann-Charlotte Andersson,Sweden Women's,37,4,2224,120.0,80.0,113.8,38.6,-1.71945,inswinging,Unknown,False
3998856,Kosovare Asllani,Sweden Women's,46,0,2760,120.0,0.1,114.6,36.8,1.716887,outswinging,Head,False
3998856,Klara Bühl,Germany Women's,52,47,3167,120.0,0.1,114.9,44.3,1.6856729,outswinging,Head,False
3998856,Jonna Ann-Charlotte Andersson,Sweden Women's,65,36,3936,120.0,80.0,112.9,38.1,-1.738653,inswinging,Other,False
3998856,Hanna Ulrika Bennison,Sweden Women's,71,18,4278,120.0,0.1,116.6,40.0,1.655804,outswinging,Unknown,False
3998856,Hanna Ulrika Bennison,Sweden Women's,88,40,5320,120.0,0.1,119.9,59.7,1.5724741,outswinging,Unknown,False
18240,Marco Reus,Borussia Dortmund,2,59,179,120.0,80.0,113.0,47.0,-1.7798193,outswinging,Other,False
18240,Marcel Schmelzer,Borussia Dortmund,6,39,399,120.0,1.0,115.0,43.0,1.6892862,inswinging,Unknown,False
18240,Marco Reus,Borussia Dortmund,13,49,829,120.0,80.0,114.0,48.0,-1.7561443,outswinging,Other,False
18240,Marco Reus,Borussia Dortmund,14,24,864,120.0,80.0,112.0,39.0,-1.7634971,outswinging,Unknown,False
18240,Marco Reus,Borussia Dortmund,19,7,1147,120.0,1.0,112.0,28.0,1.8588518,outswinging,Other,False
18240,Bastian Schweinsteiger,Bayern Munich,26,24,1584,120.0,80.0,111.0,38.0,-1.7818897,outswinging,Head,False
18240,Arjen Robben,Bayern Munich,30,5,1805,120.0,80.0,115.0,54.0,-1.7607846,inswinging,Other,False
18240,Arjen Robben,Bayern Munich,36,30,2190,120.0,80.0,114.0,37.0,-1.709436,inswinging,Head,False
18240,Bastian Schweinsteiger,Bayern Munich,58,20,3500,120.0,80.0,114.0,44.0,-1.735945,outswinging,Head,False
18240,Marco Reus,Borussia Dortmund,62,49,3769,120.0,1.0,111.0,28.0,1.8925469,outswinging,Head,False
18240,Arjen Robben,Bayern Munich,69,0,4140,120.0,80.0,115.0,50.0,-1.735945,inswinging,Other,False
18240,Arjen Robben,Bayern Munich,75,46,4546,120.0,80.0,115.0,41.0,-1.6983058,inswinging,Head,False
18240,Arjen Robben,Bayern Munich,82,24,4944,120.0,1.0,116.0,44.0,1.6635526,inswinging,Other,False
18240,Bastian Schweinsteiger,Bayern Munich,87,21,5241,120.0,1.0,116.0,57.0,1.6421038,outswinging,Head,False
3825802,Marco Asensio Willemsen,Espanyol,16,27,987,120.0,0.1,106.8,35.4,1.9286354,inswinging,Other,False
3825802,Marco Asensio Willemsen,Espanyol,35,21,2121,120.0,0.1,111.5,31.8,1.8327726,inswinging,Head,False
3825802,Marco Asensio Willemsen,Espanyol,58,23,3503,120.0,80.0,110.2,47.1,-1.8603,inswinging,Other,False
3825802,Jorge Franco Alviz,Espanyol,79,56,4796,120.0,0.1,112.2,47.6,1.7335542,outswinging,Unknown,False
3825802,Jorge Franco Alviz,Espanyol,92,54,5574,120.0,0.1,113.3,41.7,1.7304827,inswinging,Head,False
69306,Miguel Ángel García Pérez Roldán,Almería,1,9,69,120.0,80.0,108.9,48.3,-1.9076116,outswinging,Other,False
69306,Xavier Hernández Creus,Barcelona,11,9,669,120.0,80.0,108.9,77.6,-2.9286542,outswinging,Other,False
69306,Xavier Hernández Creus,Barcelona,14,59,899,120.0,80.0,110.0,44.7,-1.8468497,outswinging,Head,False
69306,Pablo Daniel Piatti,Almería,23,5,1385,120.0,80.0,117.3,51.3,-1.6645969,inswinging,Unknown,False
69306,Lionel Andrés Messi Cuccittini,Barcelona,32,39,1959,120.0,0.1,80.6,41.5,2.3314471,inswinging,Other,False
69306,Miguel Ángel García Pérez Roldán,Almería,40,43,2443,120.0,0.1,109.9,36.8,1.8393525,outswinging,Other,False
69306,Miguel Ángel García Pérez Roldán,Almería,57,41,3461,120.0,80.0,109.3,44.6,-1.8643252,outswinging,Other,False
69306,Pablo Daniel Piatti,Almería,65,11,3911,120.0,0.1,105.5,6.2,2.7433786,outswinging,Other,False
69306,Miguel Ángel García Pérez Roldán,Almería,65,38,3938,120.0,80.0,110.7,39.8,-1.7981402,outswinging,Other,False
69306,Lionel Andrés Messi Cuccittini,Barcelona,69,58,4198,120.0,80.0,85.2,56.9,-2.555582,inswinging,Other,False
69306,Thiago Alcântara do Nascimento,Barcelona,80,2,4802,120.0,0.1,83.6,23.7,2.5663772,outswinging,Other,False
3879796,Jorge Luiz Frello Filho,Napoli,7,0,420,120.0,80.0,116.3,61.9,-1.7724382,outswinging,Unknown,False
3879796,Jorge Luiz Frello Filho,Napoli,21,0,1260,120.0,80.0,113.6,40.4,-1.731027,outswinging,Head,False
3879796,Jorge Luiz Frello Filho,Napoli,21,50,1310,120.0,80.0,92.4,20.1,-2.0025687,outswinging,Other,False
3879796,Jorge Luiz Frello Filho,Napoli,22,37,1357,120.0,0.1,116.8,42.1,1.6468399,outswinging,Unknown,False
3879796,Jorge Luiz Frello Filho,Napoli,24,57,1497,120.0,80.0,113.2,73.8,-2.4023156,outswinging,Other,False
3879796,Jorge Luiz Frello Filho,Napoli,38,59,2339,120.0,80.0,108.5,30.9,-1.800865,outswinging,Other,False
3879796,Jorge Luiz Frello Filho,Napoli,41,13,2473,120.0,0.1,117.0,36.5,1.653028,outswinging,Unknown,False
3879796,Jorge Luiz Frello Filho,Napoli,45,35,2735,120.0,80.0,108.9,64.1,-2.180255,outswinging,Other,False
